,log2FoldChange,AveExpr,t,P.Value,padj,B
41256,-0.218149603,-0.716254085,-0.940871217,0.35318363,0.481887754,-7.189172982
28024,-0.112662202,-0.510567402,-0.940867764,0.353185375,0.481887754,-7.189176233
33574,0.103393155,-0.410772876,0.940785238,0.353227083,0.481929234,-7.189253941
17017,-0.342594742,-0.183446895,-0.94066343,0.353288651,0.481997806,-7.189368626
26392,0.110238591,-0.381604167,0.94043418,0.353404543,0.482140487,-7.189584431
36186,-0.179357937,-0.587253268,-0.940408852,0.353417348,0.482142525,-7.189608271
7281,0.447998214,2.084333742,0.940278495,0.35348326,0.482203514,-7.189730958
23763,-0.108667262,-0.498093954,-0.940275687,0.35348468,0.482203514,-7.1897336
42145,-0.12548006,-0.18864951,-0.94016421,0.353541052,0.482264979,-7.189838505
10844,-0.136632044,1.079408497,-0.940080427,0.353583423,0.482307342,-7.18991734
33037,-0.13981002,0.097309641,-0.940026206,0.353610847,0.482329314,-7.189968356
1672,-0.238528373,-0.503517565,-0.939938378,0.35365527,0.482374471,-7.190050986
24439,-0.31387371,1.521918301,-0.939777183,0.353736811,0.482470252,-7.190202621
6668,-0.192030853,0.324208333,-0.939746502,0.353752333,0.482475984,-7.19023148
8532,-0.132039583,0.190191176,-0.939652179,0.353800054,0.482511253,-7.190320195
20415,-0.442903472,0.064670343,-0.93965064,0.353800833,0.482511253,-7.190321643
5306,-0.481076885,1.448072712,-0.939599925,0.353826493,0.482519424,-7.190369339
31720,-0.28642877,0.490125408,-0.939594051,0.353829465,0.482519424,-7.190374862
7716,-0.150828968,-0.467704657,-0.939558744,0.35384733,0.482528348,-7.190408066
6350,-0.118252282,0.54055719,-0.939447721,0.353903511,0.482589246,-7.190512468
23951,-0.434272619,-0.469530637,-0.939425746,0.353914631,0.482589246,-7.190533131
35846,-0.257830159,-0.526218137,-0.939344256,0.353955872,0.482630041,-7.190609751
8414,-0.226979266,0.420269199,-0.939134993,0.354061791,0.482755088,-7.190806482
22956,0.262580853,0.514270833,0.939118317,0.354070232,0.482755088,-7.190822157
4899,-0.130064385,0.485386438,-0.9390359,0.354111954,0.48279653,-7.190899625
8692,0.106264484,0.111833742,0.938984024,0.354138217,0.482816894,-7.190948383
3155,-0.460246925,1.194623366,-0.938874756,0.354193539,0.482876873,-7.191051075
18244,-0.286013095,0.864039624,-0.938822461,0.354220018,0.482897526,-7.191100218
1279,-0.119652877,0.035399918,-0.938769996,0.354246585,0.482918298,-7.191149519
39025,-0.167834821,-0.595938317,-0.93872577,0.35426898,0.482930603,-7.191191075
34405,-0.213553373,-0.042847631,-0.938707423,0.354278271,0.482930603,-7.191208314
23019,-0.213755853,-0.986838644,-0.938672783,0.354295813,0.482939071,-7.191240862
4262,0.17349881,-0.522714869,0.938547028,0.354359502,0.482987291,-7.19135901
4975,0.190909028,0.182554739,0.938544961,0.354360549,0.482987291,-7.191360951
14873,0.098766468,0.44928799,0.938535812,0.354365183,0.482987291,-7.191369546
18666,0.171659623,0.71772018,0.938444168,0.354411601,0.483023268,-7.191455636
7581,0.172805159,0.26196201,0.938437628,0.354414914,0.483023268,-7.19146178
7655,-0.109146131,0.357869281,-0.938416581,0.354425575,0.483023268,-7.19148155
3609,-0.188310516,0.62502982,-0.938284183,0.354492644,0.483071417,-7.191605905
11173,0.323065675,1.692120098,0.938271788,0.354498924,0.483071417,-7.191617547
40632,-0.117224206,-0.129254902,-0.938265314,0.354502204,0.483071417,-7.191623627
1353,-0.093941865,0.073006944,-0.93825735,0.354506239,0.483071417,-7.191631107
903,-0.142621429,-0.130002859,-0.938212263,0.354529081,0.483087099,-7.191673451
38278,0.121371726,-0.539024101,0.938090635,0.354590707,0.483155625,-7.191787668
18710,-0.141309226,-0.155261846,-0.937995384,0.354638972,0.483205944,-7.191877105
19706,-0.507717063,2.67231781,-0.937969652,0.354652012,0.483208265,-7.191901266
30419,-0.110819147,0.440119281,-0.937916194,0.354679103,0.48322973,-7.191951456
22615,-0.37443244,1.551375408,-0.937888674,0.35469305,0.483233285,-7.191977293
37362,-0.180588095,0.051011029,-0.93780795,0.354733962,0.483273577,-7.192053075
39604,-0.201873214,0.76259518,-0.937703707,0.354786799,0.483330111,-7.192150928
23105,-0.107567857,-0.311409314,-0.937675848,0.35480092,0.483333901,-7.192177077
4050,0.129094841,0.396790033,0.937429785,0.354925663,0.483488382,-7.192408008
22605,0.14355,0.283794935,0.937375641,0.354953116,0.48350362,-7.192458815
18204,-0.137421329,1.023797386,-0.937353856,0.354964162,0.48350362,-7.192479256
37611,-0.195805853,-0.636828023,-0.937321767,0.354980433,0.48350362,-7.192509365
19519,-0.141660714,-0.380893382,-0.937318235,0.354982224,0.48350362,-7.192512679
4088,0.133160417,0.171427288,0.937280648,0.355001283,0.48351413,-7.192547946
32468,0.230812698,0.882147467,0.937228695,0.355027629,0.483534562,-7.192596689
27751,-0.127784722,-0.199742239,-0.937176383,0.355054157,0.483543632,-7.192645766
2128,-0.159955159,0.251902778,-0.937170822,0.355056977,0.483543632,-7.192650983
12241,-0.124326984,0.209124592,-0.937077069,0.355104525,0.483592935,-7.192738932
9772,-0.196863294,-0.283793301,-0.93700125,0.35514298,0.483629853,-7.192810051
16054,0.333588194,-0.12654085,0.936813992,0.35523797,0.483743753,-7.192985678
21734,0.139358631,0.741066993,0.936671723,0.355310149,0.483826586,-7.193119088
28094,-0.097684226,-0.501715278,-0.936428802,0.355433415,0.483978976,-7.193346838
13318,0.187627183,-0.229704248,0.936297976,0.355499813,0.484053923,-7.193469471
14942,0.137780952,-1.429333333,0.936263097,0.355517516,0.484062565,-7.193502163
20358,-0.19659494,-0.771082108,-0.936157813,0.355570958,0.484119866,-7.193600838
10481,-0.099990774,-0.283602533,-0.936101819,0.355599382,0.484143101,-7.193653312
18143,-0.113384127,0.938608252,-0.936014447,0.355643738,0.484188025,-7.193735186
20953,0.129401786,0.095421977,0.935976163,0.355663175,0.484199022,-7.19377106
42034,-0.196184821,-0.067650735,-0.935918769,0.355692315,0.484223227,-7.193824836
17408,-0.10277629,0.151190768,-0.935786136,0.355759662,0.484299442,-7.193949098
4787,0.234630853,0.574857843,0.935746667,0.355779705,0.484311259,-7.193986072
38951,-0.153561706,-0.440942402,-0.935605852,0.355851218,0.484393137,-7.194117976
10923,-0.106199802,0.29625817,-0.935312565,0.356000194,0.484580452,-7.194392641
32528,-0.130153373,-1.06889951,-0.935275694,0.356018926,0.484590474,-7.194427165
15602,-0.121017659,-0.141286356,-0.935202066,0.356056333,0.484625915,-7.194496104
25439,-0.113978075,-0.551496732,-0.93510354,0.356106394,0.484678575,-7.194588345
16056,-0.27934256,0.570621732,-0.934966342,0.356176112,0.484757986,-7.194716777
35439,-0.235646131,-1.424913399,-0.934913365,0.356203035,0.484775912,-7.194766364
34973,-0.23261756,-0.493537173,-0.934895667,0.35621203,0.484775912,-7.194782929
8734,-0.341077679,0.707263889,-0.93484138,0.356239621,0.484786404,-7.194833739
7821,-0.231117857,0.654065768,-0.934828877,0.356245975,0.484786404,-7.194845441
25948,-0.405401488,0.158251225,-0.934813363,0.35625386,0.484786404,-7.19485996
30401,-0.180352183,0.666348448,-0.934730543,0.356295956,0.484825663,-7.194937467
1537,-0.139075992,0.060537582,-0.934711848,0.356305459,0.484825663,-7.194954962
4888,-0.128043849,0.537967729,-0.934674211,0.35632459,0.484836217,-7.194990182
18964,0.081567758,0.379351307,0.934516871,0.356404577,0.484919907,-7.195137403
40629,-0.15592371,-0.333750408,-0.934508466,0.35640885,0.484919907,-7.195145267
40164,-0.140177778,-0.190070261,-0.934481023,0.356422803,0.484923411,-7.195170943
16033,-0.142237798,0.034571078,-0.934399958,0.356464019,0.484964008,-7.195246782
19969,-0.237014683,0.64242933,-0.934317298,0.35650605,0.48500571,-7.195324107
6006,0.151968452,-0.119220588,0.934268675,0.356530776,0.485023867,-7.195369589
969,-0.174787004,-0.245805147,-0.934166752,0.356582608,0.485078897,-7.19546492
21483,0.142995238,-0.273818219,0.93404984,0.356642069,0.48513938,-7.195574258
39951,-0.166894544,-0.048671977,-0.934034577,0.356649833,0.48513938,-7.195588532
36358,0.129681845,0.243753268,0.933796064,0.356771162,0.485285776,-7.195811551
27715,-0.17484881,-0.358497958,-0.933778247,0.356780226,0.485285776,-7.195828208
30448,0.297008333,-0.026870507,0.933340426,0.357003016,0.485573316,-7.196237439
40691,-0.128446131,0.109236111,-0.932919999,0.357217041,0.485848915,-7.19663024
32456,0.100248909,0.060267157,0.932847611,0.357253899,0.485883542,-7.196697854
12632,-0.098575694,0.962353758,-0.932816385,0.3572698,0.485889664,-7.196727019
37756,-0.36469871,0.686329248,-0.932653916,0.357352538,0.485986682,-7.196878751
9622,-0.091669841,0.033354984,-0.932495395,0.357433278,0.486068607,-7.197026772
18535,0.341758234,-2.307643382,0.932490862,0.357435586,0.486068607,-7.197031004
42258,-0.427421032,0.833004493,-0.932257532,0.357554451,0.486212218,-7.197248835
31798,-0.105247817,-0.401785948,-0.932238777,0.357564006,0.486212218,-7.197266341
7260,-0.117145238,-0.241623775,-0.93211244,0.357628377,0.486269869,-7.197384262
5102,-0.135619147,1.255874183,-0.932110786,0.35762922,0.486269869,-7.197385805
36443,-0.271719643,0.718450163,-0.932072651,0.357648652,0.486280779,-7.197421397
17541,-0.116479563,-0.132002451,-0.931806554,0.357784264,0.486449648,-7.197669707
38198,-0.113030357,0.147901144,-0.931783208,0.357796163,0.48645031,-7.197691489
9848,0.56814246,1.650685458,0.931726771,0.35782493,0.486473904,-7.197744144
37812,0.097255952,-0.327911765,0.931699557,0.357838802,0.486477247,-7.197769532
20883,-0.279246429,0.360656454,-0.931550145,0.35791497,0.486565277,-7.197908913
299,-0.10822004,0.126420752,-0.931500437,0.357940313,0.48658421,-7.197955278
38264,-0.222362103,-0.034526144,-0.931431778,0.357975319,0.486616277,-7.198019316
35304,-0.167923016,0.060064951,-0.931405387,0.357988775,0.486619051,-7.198043931
29061,-0.206573016,0.504126634,-0.931280277,0.358052571,0.486690248,-7.198160606
3459,-0.234152679,-0.036181781,-0.931095893,0.358146605,0.486802542,-7.198332534
25497,-0.143064087,1.247374592,-0.930905821,0.358243557,0.486918794,-7.19850973
8277,-0.195524306,0.000375408,-0.930795292,0.358299944,0.486979905,-7.198612756
23919,0.093588393,0.03657598,0.930680342,0.358358592,0.487044086,-7.19871989
19821,0.121450198,-0.676341095,0.930555242,0.358422426,0.487110552,-7.198836471
17767,-0.250236905,0.086089052,-0.930539707,0.358430353,0.487110552,-7.198850946
14008,0.101517262,0.173029003,0.930486021,0.35845775,0.487132253,-7.198900971
9695,-0.136548413,-0.76033415,-0.93044171,0.358480363,0.487135552,-7.198942258
23806,-0.143989484,-0.077781454,-0.930436476,0.358483034,0.487135552,-7.198947134
19007,-0.104896429,0.081333742,-0.930340666,0.358531933,0.487186468,-7.199036399
25371,-0.235402183,2.693696078,-0.930177075,0.358615435,0.487284399,-7.199188792
23247,-0.345068651,1.25498652,-0.929878399,0.358767923,0.487470417,-7.199466959
37074,-0.091325099,-0.158270425,-0.929864132,0.358775208,0.487470417,-7.199480244
38283,-0.188280853,-0.138740605,-0.929824777,0.358795304,0.487477555,-7.199516891
13329,-0.167973214,-0.20480433,-0.92980905,0.358803335,0.487477555,-7.199531534
15959,-0.153993452,-0.231504902,-0.929580594,0.358920008,0.487612498,-7.19974423
32916,-0.107735516,-0.359138072,-0.929569766,0.358925538,0.487612498,-7.19975431
30340,0.097854663,-0.086238154,0.929511947,0.358955071,0.487630762,-7.199808132
11764,-0.102298413,0.631588235,-0.92949865,0.358961863,0.487630762,-7.199820509
25906,-0.107968651,-0.277192402,-0.929396658,0.359013962,0.487685994,-7.199915442
36694,0.369600794,0.379564951,0.929304078,0.359061258,0.487734698,-7.200001605
8578,-0.118408929,0.436900327,-0.929179588,0.359124863,0.487799588,-7.200117453
14469,-0.155718056,0.806487745,-0.929165779,0.359131918,0.487799588,-7.200130302
29073,-0.132539385,0.168585376,-0.929140689,0.359144738,0.487801457,-7.200153649
5447,-0.158770238,0.638632353,-0.929115294,0.359157714,0.487803538,-7.200177278
41810,-0.165485813,-0.195390523,-0.92904857,0.35919181,0.487834301,-7.20023936
15522,-0.17939246,0.883936683,-0.928649594,0.359395729,0.488083685,-7.200610492
4261,0.149508829,-0.193886846,0.9286445,0.359398333,0.488083685,-7.200615229
36125,-0.104104563,-0.717622141,-0.928562465,0.359440271,0.488125087,-7.20069152
34304,0.141751488,-0.02278799,0.928503414,0.359470461,0.488139353,-7.200746432
35712,-0.160844841,-0.61657884,-0.928497118,0.35947368,0.488139353,-7.200752286
30206,-0.13604494,-0.042921977,-0.92843474,0.359505573,0.488167109,-7.200810288
25824,0.180385714,0.239086193,0.928380457,0.359533329,0.488177369,-7.20086076
33609,-0.089278472,0.233294526,-0.928375164,0.359536036,0.488177369,-7.200865681
29735,0.128648214,-0.254577206,0.928344703,0.359551611,0.488182967,-7.200894001
27995,-0.21474494,0.088365196,-0.928319164,0.359564671,0.488185148,-7.200917746
29758,-0.146725694,-1.344503268,-0.928193916,0.359628721,0.488256557,-7.201034182
8397,-0.130099603,0.195882353,-0.928136668,0.359657999,0.488280754,-7.201087397
12334,0.172590675,-0.107886029,0.928099524,0.359676997,0.488286451,-7.201121923
7789,-0.187047817,0.681977533,-0.928083668,0.359685107,0.488286451,-7.201136661
35943,-0.487191567,2.394206291,-0.927971626,0.359742416,0.488345875,-7.201240796
12748,-0.48139623,1.645987745,-0.927944823,0.359756126,0.488345875,-7.201265705
8566,-0.152619841,0.57282598,-0.927930895,0.359763251,0.488345875,-7.201278649
9941,-0.123577282,0.575731209,-0.927853333,0.359802929,0.488378088,-7.201350728
8465,0.138414187,-0.443696895,0.92783971,0.359809898,0.488378088,-7.201363387
3117,-0.144780159,0.076524918,-0.927772131,0.359844472,0.488409463,-7.201426182
18605,0.188630952,-1.143863154,0.927736435,0.359862735,0.488418698,-7.201459349
21966,0.258896429,-0.539810866,0.9276209,0.35992185,0.488480776,-7.201566692
2797,-0.154632937,0.784459559,-0.927602248,0.359931394,0.488480776,-7.201584021
5987,-0.153598115,-0.850769199,-0.927560422,0.359952797,0.488494269,-7.201622877
8394,-0.271944147,-1.332865196,-0.927499366,0.359984041,0.488521117,-7.201679595
15707,0.175841766,0.216596405,0.927428007,0.36002056,0.488555121,-7.20174588
9869,-0.335977976,1.289776961,-0.927396289,0.360036793,0.48855568,-7.201775341
15083,-0.113347817,0.825062092,-0.927382411,0.360043896,0.48855568,-7.20178823
25215,0.138600893,0.57758415,0.927296496,0.360087869,0.488599794,-7.201868026
7424,-0.117659921,0.079660131,-0.927253957,0.360109643,0.488613785,-7.201907532
10367,0.193242063,-0.381408905,0.92706821,0.360204729,0.488727244,-7.202080017
15426,0.156676687,0.025254902,0.927016496,0.360231205,0.48874498,-7.202128033
41378,-0.152923016,1.013102533,-0.926976574,0.360251644,0.48874498,-7.202165098
13481,-0.35358254,1.610640523,-0.926975488,0.360252201,0.48874498,-7.202166107
22100,0.356807044,2.244035131,0.926911652,0.360284885,0.488773766,-7.202225371
41509,0.196892857,-0.494134804,0.926795936,0.360344138,0.488838592,-7.202332791
31586,-0.385321627,0.884522876,-0.926767315,0.360358795,0.488842,-7.202359359
36962,-0.221428175,0.439808415,-0.926746239,0.360369588,0.488842,-7.202378922
6221,0.379947718,-0.041591912,0.926699008,0.360393776,0.488859253,-7.202422761
4235,-0.158478274,-0.057170343,-0.926634686,0.360426718,0.488878339,-7.202482459
1589,0.112542163,-0.207975082,0.926626744,0.360430786,0.488878339,-7.20248983
24020,-0.109065476,-0.604166258,-0.926558393,0.360465794,0.488898634,-7.202553264
28888,-0.405121925,2.35439134,-0.926540435,0.360474992,0.488898634,-7.202569929
16593,0.120624702,-0.275901144,0.926492614,0.360499487,0.488898634,-7.202614307
25225,-0.116984623,-0.478826389,-0.926485933,0.360502909,0.488898634,-7.202620507
1265,-0.201243651,1.089466912,-0.926485563,0.360503098,0.488898634,-7.202620849
32665,-0.102689683,-0.266328431,-0.926417861,0.360537778,0.488930109,-7.202683672
31342,-0.137262798,-0.353042892,-0.926343698,0.360575771,0.488966075,-7.202752484
17460,-0.14273244,0.207796569,-0.926227473,0.360635316,0.489031264,-7.202860314
4187,-0.170242659,1.058926471,-0.926169414,0.360665064,0.489056044,-7.202914174
8528,0.141888294,0.244909314,0.926002476,0.360750607,0.489147244,-7.203069022
34979,0.304054266,-0.760135212,0.92599337,0.360755273,0.489147244,-7.203077468
28839,-0.158717262,1.959625,-0.925949077,0.360777972,0.489162461,-7.203118548
64,-0.232773115,0.739012663,-0.925909529,0.36079824,0.489174381,-7.203155225
10155,-0.21923244,0.671192402,-0.925250456,0.361136123,0.489616912,-7.203766247
24655,-0.173144345,-1.295645425,-0.925149765,0.361187761,0.489670798,-7.20385956
15725,-0.13847748,-0.234354167,-0.925128156,0.361198844,0.489670798,-7.203879585
27717,-0.157700794,-0.162739788,-0.924991376,0.361269,0.489750329,-7.204006324
9679,-0.11846498,-0.141112337,-0.924925195,0.361302949,0.489780774,-7.204067641
37598,-0.36596875,0.094817402,-0.924757933,0.361388756,0.489881514,-7.20422259
9195,-0.125512599,0.149985703,-0.924712616,0.361412007,0.489897452,-7.204264567
24402,-0.082124107,-0.055848448,-0.924580202,0.36147995,0.489968224,-7.204387209
4599,-0.206652381,0.474941176,-0.924566057,0.361487208,0.489968224,-7.204400309
11278,0.138731448,0.293021242,0.924537612,0.361501804,0.489972428,-7.204426652
7755,-0.11494246,-0.457752859,-0.924481742,0.361530476,0.489995707,-7.204478392
28862,0.207646726,0.39183701,0.924402149,0.361571323,0.490035487,-7.204552095
34424,-0.227195833,0.670727941,-0.924368467,0.36158861,0.490043334,-7.204583283
7418,-0.123425,0.601512663,-0.924302927,0.361622248,0.490073341,-7.204643967
11522,0.124018651,-0.438345997,0.924243348,0.361652829,0.490099202,-7.204699128
8556,-0.138475099,-0.074451797,-0.924078019,0.3617377,0.49019863,-7.20485218
25457,-0.130775397,-0.255502859,-0.923863812,0.36184768,0.490332078,-7.205050441
30707,-0.181669643,-1.504770425,-0.923820037,0.361870158,0.490346949,-7.205090951
16924,-0.178680357,0.325518791,-0.923594885,0.361985786,0.490474413,-7.205299286
2890,-0.099720139,-0.007813317,-0.923592055,0.361987239,0.490474413,-7.205301904
7648,-0.187110417,-0.010226716,-0.923310018,0.362132115,0.490655116,-7.205562806
7527,-0.118925992,-0.565093137,-0.923220917,0.362177892,0.490694871,-7.205645213
10274,-0.400049504,1.86183415,-0.923208093,0.362184481,0.490694871,-7.205657074
30911,-0.219933036,-0.005522467,-0.92303029,0.362275843,0.490803048,-7.205821496
23403,0.136268849,0.097374592,0.922928824,0.362327986,0.490841217,-7.205915312
40844,-0.192360714,-0.401771242,-0.922927253,0.362328793,0.490841217,-7.205916764
10342,-0.10500506,0.01308415,-0.922908244,0.362338563,0.490841217,-7.205934339
19628,0.099293948,-0.216446895,0.922752253,0.362418738,0.490934224,-7.206078548
33285,-0.411606746,1.223555147,-0.922696849,0.362447217,0.490957199,-7.206129762
36008,0.11870625,-0.15345915,0.92265708,0.36246766,0.490969287,-7.206166521
